Date,Comment,Like,Dislike
"Mar 31, 2020",⢀⣠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⠀⣠⣤⣶⣶ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⢰⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⣀⣀⣾⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⡏⠉⠛⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⣿ ⣿⣿⣿⣿⣿⣿⠀⠀⠀⠈⠛⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠛⠉⠁⠀⣿ ⣿⣿⣿⣿⣿⣿⣧⡀⠀⠀⠀⠀⠙⠿⠿⠿⠻⠿⠿⠟⠿⠛⠉⠀⠀⠀⠀⠀⣸⣿ ⣿⣿⣿⣿⣿⣿⣿⣷⣄⠀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⠏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠠⣴⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡟⠀⠀⢰⣹⡆⠀⠀⠀⠀⠀⠀⣭⣷⠀⠀⠀⠸⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⠃⠀⠀⠈⠉⠀⠀⠤⠄⠀⠀⠀⠉⠁⠀⠀⠀⠀⢿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⢾⣿⣷⠀⠀⠀⠀⡠⠤⢄⠀⠀⠀⠠⣿⣿⣷⠀⢸⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡀⠉⠀⠀⠀⠀⠀⢄⠀⢀⠀⠀⠀⠀⠉⠉⠁⠀⠀⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⠀⠈⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢹⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿ GO CUTIE! more,936,7
"Mar 10, 2020",I love the plush she got. I want one. 🥰,704,2
"Mar 10, 2020","Kade: My heart is content"" ( ꈍᴗꈍ)",421,0
"Mar 31, 2020","REMEMBER EVERYONE, ON APRIL 1 GO TO GOOGLE AND LOOK UP “BING” TO MAKE IT THE MOST SEARCHED WORD ON GOOGLE.",363,9
"Mar 10, 2020",Rule of not falling in love is slowly being broken,325,0
"Mar 10, 2020",what made really wants to ask is: is everyone from your planet  that thicc or is it just you?,316,1
"Mar 31, 2020",im a grown-ass man. shouldnt be making 'awh' sounds out loud about a romance comic,255,1
"Mar 10, 2020",THEY ARE SO ADORABLE I CAN’T,208,0
"Mar 10, 2020","I love the refrance to tool, enter the gungeon, doom(2016), smash , zelda, and Pokemon.",175,1
"Mar 10, 2020","MY SHIP IS FINALLY SAILING, ONWARD (づ❍□❍)づ",168,1
"Mar 31, 2020",He bought the plushie for her my heart needs help 🥺,137,0
"Mar 31, 2020",GUYS!!! Stores have cameras! She was being recorded while floating!!,135,0
"Mar 31, 2020",can we just note we were all wrong on who the mysterious person was,127,1
"Mar 31, 2020",so we were on that cliffhanger hanger FOR A RONDOM GIRL THAT SPYS ON BOYS BECAUSE SHE HAD LOVE A FIRST SIGHT,80,0
"Mar 31, 2020",I’m so fucking gay for this adorable alien,66,2
"Mar 31, 2020","You look at a pear when you draw Zaida don’t you? ’,:)",61,1
"Mar 17, 2020",so did cosmo ever make her the pancakes ? 🥺,106358,302
"Mar 17, 2020",aww she made him feel butterflies🥺,81138,221
"Mar 17, 2020","baggage. that's what's in the box EDIT: Ok, my jaw literally dropped.  can't believe I got top comment.  tysm for thinking I'm funny n stuff.  author, you awesome ❤️",56243,486
"Mar 17, 2020",he's catching feels and she just wants food. sounds right.,2489,6
"Mar 17, 2020",When Kade smashed that butterfly in the air I felt that vibe for a whole generation of 20 something year Olds 😂,1627,3
"Mar 17, 2020","So far loving this. I'm a dude, yet, I'm falling in love with the story... I'm a manly man... with a soft heart....",1182,6
"Mar 17, 2020",inside the box...is ANOTHER BOX,1050,1
"Mar 17, 2020",Oh heck she's gonna be wearing the ex girlfriend's clothes 💀,848,1
"Mar 17, 2020",Kade: 'No fEeLiNgS'  Also Kade: *has feelings*,777,1
"Apr 07, 2020",Zaida likes her pancakes like Kade likes his women.... thick and fluffy,700,4
"Mar 17, 2020",HIS LOCK SCREEN💀,620,3
"Mar 17, 2020",Let’s be friends.. THAT WAS SO PRECIOUS 🥺,610,2
"Apr 07, 2020",manager: *gets on one knee* kade will you be my homie?,572,1
"Apr 07, 2020",...his manager definitely likes him,460,10
"Apr 07, 2020",it just me or does anybody else see how he was caressing the top half of a mannequin girl?!ಠ_ಠ,276,0
"Mar 17, 2020",DANG BOI SHE THICC,259,6
"Mar 18, 2020",WHEN HE ASKED TO BE FRIENDS 🥺🥺🥺,187,0
"Apr 07, 2020",I've  read this 14 times now and I still can't believe Kade called our precious cinnamon roll *Dumb -Ass* 😲,148,2
"Apr 07, 2020",Bruh it's probably stuff about his ex,117,2
"Mar 17, 2020","I'm just gonna say, I love this webtoon with all my heart",98,1
"Apr 07, 2020",I too would ask for friends while hiding behind/fondling a mannequin. social awkwardness is so relatable.,96,0
"Apr 07, 2020","When she said “i like they thick and fluffy” in my head I read it as “I like them big, I like them chunky” and the whole “I think Moto moto likes you” came to mind. I blame it on my siblings.",89,0
"Apr 07, 2020",damn she THICCCCCCC,84,3
"Mar 24, 2020",Hurry up and eat the evidence!!!!,89948,188
"Mar 24, 2020",DON’T PANIC! DO A DIVE BOMB NOW GIRL!,67960,165
"Mar 24, 2020",Hurry Zay and eat it! There’s not other choice! Edit: oh my gawd I comment this before I saw that someone else comment something similar before me. I am sorry I didn’t notice. Edit:2 if you guys would’ve been here when the episode first uploaded you would’ve seen that a lot of people had the same idea and that a lot of comments that said to eat it were posted at the same time. ( don’t care if you believe me ¯\_(ツ)_/¯),47149,527
"Mar 24, 2020",don't be suspicious don't be suspicious 🎶,1903,6
"Mar 24, 2020",QUICK KISS HIM AS A DISTRACTION WHEN HE WALKS IN,1529,10
"Mar 24, 2020",and once again I bought my way into a cliffhanger,477,2
"Mar 24, 2020",the only thing to do... is to eat it.,438,3
"Mar 24, 2020",when you try your best and you don't succeed~,345,0
"Mar 24, 2020",She could put it in all that THICK that she got😆,265,7
"Apr 14, 2020",get naked. maybe he won’t notice..?😅,255,7
"Apr 14, 2020",You have a bra now! Use it to your advantage!!!,243,0
"Mar 24, 2020",Quick Zay use your powers and hide the evidence,179,0
"Mar 24, 2020",hmmm wonder what zay is hiding🤔🤔🤔,158,0
"Apr 14, 2020",cAn i HaVE ThiS gURLs HAiR PLEEEASSE!,142,0
"Apr 14, 2020",Bet it’s photos of his ex,122,1
"Mar 24, 2020",SHIT SHIT SHIT SHIT SHIT,120,3
"Apr 14, 2020","Zay, I choose you! Use dive! Oh no, the epic boss, Kade is coming. Quick, eat the photo! *Kade uses yell* Zay, dodge!!! (From Pokem- I mean go cutie!)",109,0
"Apr 14, 2020",Yeet or eat... two options girl!,91,0
"Mar 24, 2020",dat booty tho,81,1
"Apr 14, 2020","Nobody is gonna talk about the fact that she said we all have something we want to hide? And the fact that she started crying when she saw her planet's uniform? What if she lied when she said she ran away? What if she was kicked out or exiled? Or I'm just overthinking and she just misses her homeworld. Then again, why did she run away in the first place if she misses it? THERE ARE SO MANY PATHS THIS STORY COULD TAKE AHHHHHH",60,0
"Mar 24, 2020",🎶 and that’s why he’s called cliff hangerrrrr 🎶,45,0
"Apr 14, 2020",im getting some gay vibes from the manager. he didnt want to say it so he wants to be friends with kade.,43,0
"Mar 31, 2020",She’s legal EVERYBODY 👌,131362,884
"Mar 31, 2020",Ooo you better toss that pic cause a new QUEEN is in town😤,92533,843
"Mar 31, 2020","I thought she had ate the picture at first lol. Anyways so glad they’re learning more about each other, can’t kick out a ship that’s already been built! 🥳",69032,204
"Mar 31, 2020",Why was I expecting her to be over 1000  years old,4419,9
"Mar 31, 2020",i was scared as i was counting the tally’s on the paper 😭,2829,3
"Mar 31, 2020",Did anyone else have a mini panic attack counting the tally marks💀,2326,9
"Mar 31, 2020","Kade will unclog a toilet for her, check to make sure she's of age, but then STILL bring up tHe RuLeS. I'm not buying it. They're basically already a married couple😂",1575,8
"Mar 31, 2020",that lady in the pic is sooo pretty guys. I wonder what happened to her 🤔,964,15
"Mar 31, 2020",Is it just me or is Kade getting HOTTER each episode 🥵,959,19
"Mar 31, 2020",Was it just me or did they hype up her age just a little because most of us expected some crazy number,643,0
"Mar 31, 2020","Your supposed to quarantine her with you, not kick her out! COVID-19 Bro!!!",415,4
"Mar 31, 2020","Anyone else reading Zay’s words in Starfire’s voice- from Teen Titans? 😅 No, just me? Okay....",406,12
"Apr 21, 2020","""happy night"" is so cute to me",355,4
"Mar 31, 2020",Alien is not legal drinking age in the US: has been noted,310,2
"Apr 21, 2020",Who else counted the lines before even reading how old she is🤣🤣,258,0
"Mar 31, 2020",I dunno what's wrong with me I'm obsessed with this webtoon. it's like I'm seeing my real life crush in Kade. he is the same as him. (looks and attitude) he's kinda one of my best friends but he's not interested in me,166,2
"Mar 31, 2020",EVERYONE DO THE FLOP!,141,2
"Apr 21, 2020",he wasnt kidding when he said they look alike damn,128,0
"Apr 21, 2020",For a fact I know Kade likes Zaida,126,0
"Apr 02, 2020",Am I the only one who thought Zay would be older? 😥😂,92,1
"Apr 21, 2020",Anyone else counted the tally marks before reading on? I know I did 🙋‍♀️🙋‍♂️🙋‍♀️🙋‍♂️,85,0
"Mar 31, 2020",I counted 22 I’m stupid apparently,84,2
"Apr 07, 2020",Zay in braids is literally the cutest,110897,190
"Apr 07, 2020",Zay wants rule 3 gone with that fluster,83164,175
"Apr 07, 2020",DON'T BE MAD KADE 😭 I just want him to throw everything away 🥺,67015,340
"Apr 07, 2020","Zay is literally the next big webtoons artist, she drew that without even paying attention",3041,5
"Apr 07, 2020",I feel bad for kade cause this is gonna hit him like a bus,1945,5
"Apr 07, 2020",She asked kade to free the paint brushes. This level of cuteness should be illegal,1600,2
"Apr 07, 2020","Oh boy, I’m sending you all the luck I can Zay",903,0
"Apr 07, 2020",I'm so terribly invested in this story,622,0
"Apr 28, 2020",Nobodies gonna point out Kade's eyes were blue for a second?,551,0
"Apr 07, 2020",RULE 3 NEEDS TO BE GONE,437,0
"Apr 07, 2020",“FRIENDS” with a ship on the side 😏,402,1
"Apr 08, 2020",Rule 3 left the chat,308,1
"Apr 11, 2020",These cliff hangers are killing me,186,1
"Apr 07, 2020",zay is like anime starfire,153,0
"Apr 07, 2020",ahhhh I want the next episode already! Pookie Senpai why must you make me wait for this!! ;-;,93,4
"Apr 07, 2020",I would pay money to get this supported to come out faster because I love it so much!!! but understand that perfection takes time so ill wait 😢,74,1
"Apr 07, 2020",Asking Alexandria is the band pun on his shirt this week 😂👍,60,0
"Apr 30, 2020",⢀⣠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⠀⣠⣤⣶⣶ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⢰⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⣀⣀⣾⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⡏⠉⠛⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⣿ ⣿⣿⣿⣿⣿⣿⠀⠀⠀⠈⠛⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠛⠉⠁⠀⣿ ⣿⣿⣿⣿⣿⣿⣧⡀⠀⠀⠀⠀⠙⠿⠿⠿⠻⠿⠿⠟⠿⠛⠉⠀⠀⠀⠀⠀⣸⣿ ⣿⣿⣿⣿⣿⣿⣿⣷⣄⠀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⠏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠠⣴⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡟⠀⠀⢰⣹⡆⠀⠀⠀⠀⠀⠀⣭⣷⠀⠀⠀⠸⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⠃⠀⠀⠈⠉⠀⠀⠤⠄⠀⠀⠀⠉⠁⠀⠀⠀⠀⢿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⢾⣿⣷⠀⠀⠀⠀⡠⠤⢄⠀⠀⠀⠠⣿⣿⣷⠀⢸⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡀⠉⠀⠀⠀⠀⠀⢄⠀⢀⠀⠀⠀⠀⠉⠉⠁⠀⠀⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⠀⠈⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢹⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿ more,53,1
"Apr 08, 2020",spent $4 to get here. I'm not even mad,52,0
"Apr 07, 2020",Plz not let this be the end of our ship 😥,52,0
"Apr 28, 2020",Is it me or did Kades eyes turn blue ..maybe it was just me,42,0
"Apr 09, 2020",Lust: UNLOCKED,42,0
"Apr 14, 2020",🥺 they're SO cute. The Red Dwarf had me and my husband dying 🤦🏼‍♀️,127103,496
"Apr 14, 2020",The biggest insult of 2020 #RED DWARF,110837,215
"Apr 14, 2020",rule 3 officially out the window boys,82863,270
"Apr 14, 2020",Red dwarf? More like a supernova coz my heart is exploding from all the cuteness ✨,2330,13
"Apr 14, 2020","how could kade get mad at  zay, she’s literally a cinnamon roll🥺",1840,103
"Apr 14, 2020",did anyone else notice her eyes weren't from yellow to black? is that I sign that shes upset or frustrated?,1331,4
"Apr 14, 2020",“Ask Alex” “Doodle” this webtoon has the best product displacement 😂😂,938,3
"Apr 14, 2020",🥺👉👈😭 kade is so sweet to apologise to zay even though it really does hurt him. He understands that it's hard for her to understand because they are so different. But that difference let's their feelings grow towards one another and it's so beautiful 😭😭😭💕💕,810,13
"Apr 14, 2020",It's so refreshing to see a male character own up to his mistakes so quickly and without having to be told where he went wrong. 💕 I'm sure he understands that Zay is incredibly curious and probably doesn't even understand what she found. His patience may be thin now but I think he's already growing to be a protective sweet heart that'd do anything for Zay.,715,68
"Apr 20, 2020",I'm in love with this series. It's a shame I'm not going to be able to read any more for a while. I'm shipping out to boot camp for the marines and I wish all of you and the artist and everyone else involved with this the best of luck.  I'm back from bootcamp I've earned the title of Marine and thanks for all the support and love. I wish all of you stay safe and have a great day everyday.,404,0
"May 05, 2020","Honestly, imo Zay didn't really have a reason to be mad at him. She knew what she was doing and that he didn't want her going through his things. 🤷🏻‍♀️",385,13
"Apr 14, 2020",This actually went better than imagined in my head🤔,325,0
"May 05, 2020","Kinda upset how he had to apologize for being upset when he didn't do anything wrong in the first place, it was HIS privacy being invaded",260,5
"Apr 14, 2020","""I'll do what I can to make that happen"".....I felt that on a spiritual level....doing everything in your power to give someone the happiness you struggle to find yourself, hoping that this time it really WILL be different? I mean, I have no idea what that's like😖🙁",231,0
"May 05, 2020",My new favorite insult will now be: Red Dwarf,202,2
"May 05, 2020",is nobody gonna talk about the fact that she was mad at him for being mad at her mistake and when he tried to talk about his emotions she talked about hers instead ? okay,157,2
"May 05, 2020","Yeah. I'm going to have to say no to this episode. He had Every right to be upset. He gave her a boundary, and she crossed it. I HATE when the one who is wronged is guilt tripped into apologizing as if THEY did something wrong. Still love the artwork, though.",148,8
"Apr 14, 2020",Zay telling him to open his eyes but he keeps refusing.....THE SYMBOLISM!,134,3
"May 05, 2020","“Kade is a red dwarf!” Me, an astronomy nerd: *dying of laughter*",129,3
"May 05, 2020","Ok, I'm not mad at Zay or anything but like why did she get mad at Kade? She went through his stuff and found something personal even after he told her to stop, and because he got upset with her she insulted him and made HIM apologize? Idk. Yea she said sorry too, but like he should still be allowed to be upset with her without her being mad that he didnt instantly forgive her. That's just my opinion on the situation tho.",121,5
"May 05, 2020",honestly I thought his reaction was perfectly appropriate. he very clearly and calmly explained that she crossed a line and had betrayed his trust.  the only thing he did which wasn't ok was calling her a dumbass and that was only after she kept insisting he react differently just because of her apology. he had every right to feel upset and she acted like he shouldn't be mad just because she apologized. she should have been prepared to give him some time and space after confessing more,82,1
"May 05, 2020","Kade, why did you apologise? You getting upset was well within your right to be upset at her going through your stuff. Ok, it was sort of a mistake that she saw the picture, but she did open the box. And Zay, why are you getting mat at him? You already suspected he would be upset, so why get mad at him doing what you expected? This is why guys sometimes stop trying. They are damned if they do  and damned if they don't, and always having to apologise, even if it isn't their fault",76,4
"Apr 14, 2020","the new comic comes out: pay 5 coins Me: let me in, LET ME IIIIIINNN!!!!",62,2
"Apr 21, 2020",Rule 3? never heard of it.,122648,292
"Apr 21, 2020",kade sure does love some collarbones,93814,231
"Apr 21, 2020",I bet he danced with his girlfriend that why he’s crying,54845,267
"Apr 21, 2020","OH MY GOSH!!! ""Lawman"" in the video scene is a reference to Marshal Law and it's a video about Ruminate!!! I Love finding the hidden support artists put in for each other ♥️",3728,8
"Apr 21, 2020","""Why would I be crying dumbass?""  its like they're already married.",2271,10
